From,To,Volume,EstimatedTT
442874,26384674,2333.74,0.86
442928,1803689295,0.0,0.03
26384674,264670999,720.62,0.5
26384674,534589,1613.12,0.84
1803689298,1803689295,0.0,0.04
1803689295,139470345,0.0,0.59
442936,15866840,807.71,0.55
15866840,1803689315,2423.42,0.91
264670999,534589,343.83,0.33
534589,534591,1956.95,0.4
534591,534626,1580.13,0.68
8083440,534911,1617.48,0.04
534626,534624,13.37,0.07
534626,534625,1566.76,0.08
534608,30409417,1424.04,0.88
30436919,30436908,1052.42,1.3
30409417,30409422,501.08,0.02
30409417,30403571,2672.25,0.24
534624,534608,1037.64,1.23
534625,30436908,1575.6,0.02
534625,534624,1024.27,0.07
30436908,30436907,1583.93,0.02
30436908,534628,1036.96,0.41
534628,534629,1503.85,0.24
534629,3595409680,1814.69,0.67
11769656,11769730,1184.48,0.2
3595409680,3855350,1390.78,0.01
3595409680,7128283652,423.91,0.04
3160432771,30409397,515.89,0.16
30409405,30409419,1148.96,0.72
534736,140605768,2155.96,0.17
534306820,2021890013,1730.81,0.19
140605768,534324288,2155.96,0.59
534329195,2021890013,1208.61,0.02
534329195,534306820,2155.96,0.36
3853550,3564765835,420.49,0.41
534742,534770,1958.21,0.6
534770,29138173,2913.64,0.11
534743,534744,594.2,0.07
534744,534747,2469.33,0.06
247994358,534742,888.31,0.08
534747,277692998,111.9,0.01
534747,2287846802,2357.43,0.38
277692998,288154283,2163.95,0.09
2287846802,29510418,0.0,0.04
2287846802,2287846804,2357.43,0.25
534749,25235133,2642.68,0.14
534749,7095690293,614.32,0.85
25235133,25235132,1102.29,0.01
25235133,534751,1590.45,1.11
7095690293,7095690318,1565.21,0.02
534751,534754,804.77,0.89
534754,3098430373,1220.67,0.19
29510455,25235132,1617.52,0.76
3098430373,16574394,865.18,0.04
3098430373,2260849842,1275.74,1.15
534758,25873172,1771.84,0.04
534758,2202559858,1547.11,0.64
25873172,25873173,2562.6,0.02
25873172,3100041009,1048.75,0.43
2202559858,25873172,1839.51,0.67
534769,546378258,1584.26,0.59
534769,534770,955.43,0.04
546378258,247994363,1022.31,0.06
546378258,290077155,561.95,0.24
29138173,1775338888,311.7,0.09
29138173,534773,2601.94,0.85
534773,2544089666,3082.21,0.04
534773,335716508,1008.79,0.29
2544089666,2544089665,2116.78,0.07
2544089666,16574602,965.42,0.04
335716508,534799,1008.79,0.51
534774,534804,591.17,0.15
244038933,534778,883.46,0.08
534804,18630111,3337.85,0.9
534804,16574613,338.49,0.05
534778,244038915,1389.1,0.02
534778,30058360,1416.29,0.25
244038915,534787,2049.99,0.3
244038915,244038942,1074.17,0.04
30058360,30056676,1587.45,0.92
30058360,30056684,643.0,0.02
534787,244038955,820.99,0.06
534787,244038923,1229.0,0.3
244038955,244038925,1261.37,0.05
244038955,2072816,850.19,0.41
244038923,244038955,1290.57,0.1
534790,30261537,866.07,0.04
534790,30409389,1795.73,0.04
30261537,30409389,631.14,0.05
30409389,30409397,2096.77,0.07
30409389,3160432771,330.1,0.18
534796,534790,928.28,0.05
534796,3160432775,1344.38,0.49
3160432775,534790,1733.52,0.2
534799,1501721437,359.86,0.02
534799,11769597,1138.25,0.43
1501721437,18630516,1215.96,0.01
1501721437,2071676,534.68,0.32
11769597,7128283648,1397.27,0.02
11769597,3595409680,0.0,0.02
18630111,280008666,2617.3,0.05
18630111,35711189,1504.91,0.92
16574613,534773,2161.61,0.05
16574613,16574619,580.38,0.15
534806,280008531,1832.39,0.02
534806,2287864441,3047.34,0.4
280008531,18630070,695.75,0.03
280008531,31197353,1136.64,0.05
2287864441,280221322,959.22,0.09
2287864441,24969587,2088.12,0.06
24669567,976932104,705.39,0.13
1854526402,27318980,801.27,0.05
27318980,27318981,882.0,0.07
534908,534911,253.25,0.05
534911,534914,1870.73,0.34
3853544,15511907,657.16,0.4
534914,442936,255.02,0.41
534914,15866840,1615.71,0.89
30409415,30409424,1031.5,0.05
536575,30409422,2784.8,0.19
30403571,10919767,2313.71,0.49
30409422,30409424,2281.51,0.01
30409422,30409415,1004.38,0.1
536584,30587893,1103.86,1.85
30587893,1619208224,957.68,0.59
536652,25479302,2006.82,1.86
536652,18629762,1313.08,0.1
25479302,18627237,1597.36,1.46
25479302,28796755,1195.64,0.1
18629762,264218470,1503.66,0.21
18629762,264223496,2419.2,0.04
25599929,2526224454,868.85,0.09
264218470,264223496,1007.91,0.18
3899207524,309517759,1615.4,0.01
536663,21527849,2992.92,0.18
536663,536667,1968.44,2.77
21527849,2297622,2105.89,0.01
21527849,21552197,2244.37,0.27
21647397,2297615,1693.07,0.16
21647058,1632149359,206.92,0.28
536670,24945363,321.2,0.02
536670,2075220,3826.74,0.64
24945363,21660961,3423.24,0.02
2075220,25096430,3486.11,0.04
2075220,3869392962,1198.8,0.71
344434421,10919786,1399.18,0.22
1630023963,311941598,1801.23,0.31
3100041009,25873173,941.75,0.34
31296012,3148489413,918.76,0.12
536675,3148489416,1102.1,0.18
3148489416,3148489413,368.66,0.02
3148489416,31296012,1175.56,0.15
248219433,248219482,290.85,0.38
2071674,518252065,466.89,0.04
518252065,29348253,466.89,0.24
11769758,3853550,520.16,0.88
534316145,518252065,0.0,0.05
2071676,18178669,2122.12,0.86
18178669,534743,246.99,0.05
18178669,534744,1875.13,0.08
7101166877,16574525,994.62,0.26
2287857538,5824956622,891.05,0.07
2274921120,206133365,810.2,2.25
2072802,30151417,731.41,1.77
316507154,316507156,804.3,0.28
30151417,30151418,1898.19,0.05
2072807,1485594848,554.96,0.01
2072807,1485594778,856.95,0.12
1485594848,159725096,359.4,0.02
1485594848,11007703,1083.99,0.74
1485594778,1485594848,888.42,0.09
2072816,244038925,835.21,0.46
244038925,244038942,2096.58,0.3
2075215,25755498,619.68,0.02
2075215,2039066667,2496.17,3.58
25755498,25755497,1949.19,0.02
25755498,25755500,398.09,0.05
