fishnetid,CO2,CO2psqkm
0,7177844.285520138,1019905.4600956328
1,11190731.919570405,6360399.099946538
2,1317553.6490568302,748848.8781450535
3,59242699.62757438,33673220.93258918
4,13121342.629378667,7458098.163467488
5,60180360.16141384,8551074.038059874
6,23506237.53610642,3340019.517801866
7,8498382.02157371,1207541.6909317223
8,10659993.313873505,1514853.8153430293
9,107061406.8869609,15214116.54994224
10,70274496.47510332,9986459.275548825
11,56765140.069465645,8066692.58420624
12,20953767.89717352,2977665.586669265
13,63052587.99645377,8961169.714252071
14,17699208.187762026,22639046.551097244
16,33497273.565371886,42846342.47681463
17,16985141.28213877,21726485.23444132
18,52683420.28530728,67389816.4231717
19,23746610.18494912,30375394.99856106
20,37038679.94373946,47379648.75111659
21,49611367.74520036,63462552.69877477
22,12396600.502669852,15857654.17170842
23,70796393.49187675,10061736.042830782
24,84586428.84607103,12021605.591427602
25,72565426.38328257,10313154.810461273
26,8848907.920640822,1257765.09560033
27,20654654.485125933,11743235.97759428
28,43667730.07077168,24827355.945129067
29,23233244.885365028,13210029.688369486
30,24736687.943852477,14064861.957159117
31,140239728.82260612,19933379.069102366
32,85372664.06123328,12134690.284680434
33,81352125.7951687,11563219.461169448
34,57876183.20900623,8226398.529592369
35,39020148.29999213,5546856.608968843
37,20239368.892514624,25893901.933337405
38,25187341.70699212,32224253.61116491
39,7912833.113424557,10123917.826600583
40,28035529.04334031,35869503.14642926
41,32985019.58270135,42202030.92574739
42,18254473.751543183,23356190.258161668
44,19926558.181270637,25495584.830609836
45,50381640.194202974,28647736.716494575
46,16545227.85941851,9407858.29528373
47,38969683.35001146,22159961.61107876
48,22364906.24966074,12717718.526899751
49,128147747.2288809,18216670.351330522
50,90566964.60413967,12874424.830641167
51,62701021.67567226,8913179.257980203
52,37874662.789043315,5384619.797367268
53,85193261.61639783,12111878.742182512
54,99667653.2837585,14169694.975731447
55,46902156.18623269,26672214.092797413
56,18542435.771479834,10544671.224390894
57,11170547.65699044,6352795.565835011
58,36287472.21484618,20637026.908664953
59,89552694.23544644,12731656.859193457
60,43504237.51273326,6184973.312770935
61,18188485.669247698,2586134.6934724865
62,47496924.577287495,6753362.908614798
63,77203473.6441134,10977196.523040697
64,74014878.89785627,10523825.327280687
65,84211635.13931124,11973653.837275578
66,51285013.458573274,7291973.338091841
67,6835368.707761176,971997.0745755566
68,37066302.74121352,5270869.702885717
69,39644559.35890306,5637500.677319404
70,61525156.387001485,8748946.044866161
71,22370310.605748333,3181083.185965518
72,13106028.795682378,1863691.951868205
