fishnetid,CO2,CO2psqkm
0,599018.4793188411,100400.35034408266
2,1990207.325824715,333574.8723434688
4,1513178.0702400948,253744.9663487744
6,490611.0598636671,82270.6126422283
8,1333871.943699154,223677.10590321498
10,542560.1133856329,90981.95408777922
12,3629755.0541534964,608673.9506635417
14,4190721.326521557,702742.4352023413
16,3284441.272827671,550768.2516942044
18,376174.67657953495,63080.76526299756
20,364593.5292732663,61138.72163224436
22,3845319.4604272773,644821.9652902755
25,6001942.242866032,1006466.2331523754
27,1045822.8319019551,175374.12450449183
28,5030690.688972435,844009.9517043413
30,11769888.783279486,1974659.9180341798
32,4703734.010928628,789155.716549301
34,7444943.975288033,1249054.492417648
36,8799547.177818153,1476319.2268708905
38,10494902.480762536,1760752.6845861066
40,6762166.452430307,1134503.4178792743
42,2538222.1854617363,425843.07337011595
44,8333981.058542718,1398210.183373964
46,13490338.903340852,2263303.5879631075
48,19563420.631229885,3282197.7583180415
50,12031140.161524396,2018490.6317010114
53,795511.0307633856,133464.62109601055
56,3362788.828516634,564458.8261296992
59,6622445.63591788,1111606.4910346675
61,9106769.30244787,1528611.0940726
63,12358282.887435012,2074391.8834467519
65,3240605.766894234,2175799.439985217
67,3626902.0647110045,2435165.536609895
69,5147627.182240171,3457054.037576293
71,6068574.249414368,4075545.560807565
73,15369769.035018917,2579883.016686084
75,8399910.104533166,1409961.6832887123
77,13601705.067249253,2283105.7396514877
79,14457123.568061829,2426691.4797739056
81,14084341.673561638,2364118.406856789
83,27907868.698299937,4684457.933141441
85,22193636.555557013,3725299.0528178425
87,12022431.69372953,2018017.790329261
89,8395560.562793603,1409231.5936668217
90,1195532.6034033466,200675.38115813537
92,15402458.746724045,2586637.7589004696
94,14452406.443984548,2427089.131009005
97,4962218.963712312,3333354.251446219
99,3834968.040733216,2576758.9969127416
101,19271160.992003705,12948514.026624518
103,4751478.117886747,7181526.999053429
105,2774008.9747063955,4192720.634127802
107,3206064.077015534,4846533.96942442
109,6330450.46009907,9569597.631120564
112,10936326.647390522,16534899.28255276
114,11552065.780386945,17465850.311786283
116,20751411.365596276,31374565.51581936
118,14905823.583690314,10012937.916959414
120,15939394.232370518,10707235.597319476
122,21574484.271958478,14496143.347492576
125,19582510.343252905,13154486.850343207
127,13249574.339449562,8900357.940113924
129,4813230.748597763,3234064.9267298686
131,9468048.50987524,6360130.414254506
133,9690622.709275145,6509643.899905732
135,6044906.162057012,4061641.758974246
137,4621141.482607417,3104997.9464855404
139,21827760.92448661,3665681.663425192
141,24204293.16363006,4064788.593435499
143,8909227.383501664,1496186.0526129878
144,4343220.24678622,729385.981179672
147,35410203.29812366,5949589.902331794
149,13253390.009669729,20041401.785645112
151,4030335.178881659,6094558.946189913
153,16725250.638034109,25295589.546663538
155,11604679.659210056,17551139.880221043
157,4717722.683075882,7135174.184754888
159,3359196.944925613,5081345.328563452
161,7082476.910756045,10713426.915767118
163,5996643.714692767,9070923.207625225
165,5665405.332714301,8567065.820037179
167,5308141.5703028105,8026821.656037182
169,7775451.321400633,11757817.726877455
171,7377738.356254354,11158232.858890189
173,8389750.905111749,12688820.029509617
175,3957672.7230191585,5985660.061431881
177,7968313.219654965,12053401.994303366
179,8870574.293714734,13418222.268013092
181,5561584.301899095,8412823.3250976
183,5034688.781106538,7613314.07694313
185,6263309.790540593,9471200.042298976
187,12897374.397660743,19503045.039406706
189,8979236.600083012,13580369.490042873
191,10014675.901377019,15146387.729940286
193,11548991.56888181,17466916.14533856
195,5421945.9843327245,8201597.093266751
197,6867417.010724226,10388112.968325373
199,15374221.382561391,23256072.59216789
201,27380725.67457692,4600484.431576386
203,26680819.333600543,4482886.809676694
205,14726686.556915693,2474364.377299973
207,11689432.278751547,1964047.6973295647
209,7120267.4453325225,1196340.809963525
210,4142826.828289751,696073.9665114554
212,2034553.3462683272,342011.6593724002
214,10244783.60666911,1722164.4483565753
216,11543509.88409697,1940482.404987293
218,4070225.5422225203,6157902.5338345375
220,4670546.018100604,7066135.982122478
222,13607600.242592447,20587133.352691844
224,2071990.408219542,3135257.286839627
226,3362811.5687819677,5088478.9009965
228,14462385.343761751,21883932.886096265
232,6451345.181603376,9763529.735859023
234,23855253.892079886,36102777.665029906
236,14006664.51684966,9418170.41858205
238,14488265.683104318,9742002.109709803
240,7777908.632269995,5231200.030072875
242,7811495.433516389,5253789.5568968505
244,13199363.675941506,19969506.402512804
246,6221155.673647399,9412075.544396957
248,18681642.48986553,28263724.560511015
250,9005798.687730957,13627232.948332977
252,7754474.9904378,11733777.397298504
254,14391052.643461218,21775994.949935947
256,3977421.3465065546,6019468.885248164
258,5863860.2401145045,8874424.202961398
260,3833929.8673343654,5802307.458552984
262,25088627.48096586,16869752.88797756
264,14649339.210776813,9850308.975468498
266,21964052.526427932,14772396.754580896
268,16808296.012728702,11304781.627601963
270,6038089.879649155,9135112.682012305
272,6791951.126109214,10275640.16177601
274,7474030.40685061,11307567.677237477
276,12986884.622318365,19651261.166045696
278,6763248.888442317,10233891.66092704
280,4607574.9391255295,6972007.614150268
282,10096366.880763056,15279941.700462531
284,12824091.483706579,19408107.14850436
286,5841028.547079798,8839870.49244223
288,17592510.854719985,2957329.106649276
290,16894626.868384972,2840013.6965353517
292,16468479.805042014,2768377.696163242
294,10801470.138425715,1815744.341371128
296,6849985.44902651,1151493.46877311
298,871415.881849696,146486.39825616629
300,301987.5687602477,50789.54018206894
302,2639410.7205289607,443907.20253028395
304,2620263.182331697,1762747.541744528
306,5537833.557223892,3725504.5811470253
308,1639741.521287134,1103385.7025812357
310,7471647.774494615,5027688.341165915
312,25126156.195653975,4225822.688526636
314,23404708.149269555,3936302.3116380656
316,16027199.789164849,10782087.54750378
318,9185163.808096414,6179197.964699615
320,7263998.926137309,4887960.971052676
322,5917305.331242771,3981767.8673986136
324,11460358.293733919,7709805.085996763
326,15869076.121411191,10675711.93283122
328,10381140.730074158,6985492.597062672
330,15798507.815993147,10630850.911552772
332,7373046.443098268,4960119.876651224
334,12585117.93360742,8466472.318360863
336,14515190.20149193,9767303.645517865
338,12666757.506280165,8523489.189638993
340,12720725.267786078,8557700.366206516
342,9057243.393622667,6093141.190833687
344,9274431.014410848,6240785.177437106
346,9818372.718713026,6606804.755384719
348,17322978.38344499,2913451.4056027173
350,10758255.798401518,1809368.7346304858
352,12373971.573024282,2081106.6130965333
354,6549694.678808246,1101555.2144588453
356,3920509.976996197,659367.8667910184
358,911808.720142236,153351.82775947105
360,841585.8154032493,141611.06017373962
362,2834706.334964807,476987.3280043994
364,6302406.947338428,1060486.6587863013
367,17683801.90403699,11902396.022212772
369,9807555.30189009,6601148.77141772
371,13066480.165652672,8796789.645756634
373,21684842.881275035,3648841.9052631822
375,14989536.69501744,10088973.11232936
377,14816861.750005843,9972751.182802545
379,10464222.68941256,7044863.240760449
381,4731022.538410818,3185081.9464859567
383,30859607.97765132,5192651.447157843
385,17166570.645690646,2888566.114340869
387,8055151.380807577,1355415.580940552
389,7865492.921332118,1323502.3345126514
391,5007042.396222617,842519.6445643523
393,1579788.2098891307,265826.1096584542
396,1244939.2016288992,209585.2081601957
398,4137294.5104837664,696512.5124707009
400,12626655.781786686,2125694.392891122
402,10390640.834315984,1749261.8268656565
404,9943318.738940012,1673955.2622146558
406,20176441.248324223,3396698.9178500534
408,11251721.42035245,1894224.5315752795
410,6732268.056762748,1133375.6702501634
412,2469997.9716914087,415823.55055965227
414,2919902.839119369,491564.9242498507
416,1407527.6316214863,237073.65790084816
418,8239470.995200728,1387796.2209167937
420,8061889.74928299,1357885.7348996247
422,9171384.69085852,1544760.9466628765
424,7173791.161217286,1208300.905359411
426,7856717.741733344,1323328.0628256348
428,12652389.813084822,2131075.985144297
431,598593.4451893532,100872.40623996164
433,4261317.468609075,718098.987326906
435,4202061.980293723,708113.5059666458
437,5193553.545352889,875195.4223122698
439,4528310.950852813,763091.5865956701
441,3844122.63841508,647795.0995533823
443,9178305.217643565,1546688.7249586754
445,604119.4704605027,101803.62837499079
