fishnetID,carbon,CI
0,1.2198980198694929,1.4828995365115474
10,2.568859277838676,2.0600328307688764
101,0.01082407420214417,1.586646377134184
103,0.3530788369705958,1.5751670734253742
105,2.0932500264066833,1.5518846668190516
107,0.6456771269643864,1.4684637756356622
110,0.0421301321959241,1.6994289422217046
111,1.4255801462310653,1.50347819559524
113,0.2993537225507801,1.534136105333472
116,0.9332417758103912,1.3468767848573924
117,0.33293223666938054,1.3697457094745225
119,0.6815314607535791,1.4134002412073745
12,0.5808536192325793,1.29535557031151
14,0.560239321879648,1.3309078632699376
16,2.5783574179633595,1.975678423736955
18,4.575170231890019,1.7317543726979296
20,6.192416261556583,1.6679651286490094
22,3.407168188378237,1.8566093677598159
24,1.886270350276269,1.8882733971013903
27,0.7140112123337252,1.5435047674397
28,2.794280954295875,1.268020301825019
3,1.0411824157695464,1.765658170270522
30,2.652736286920433,1.3243871908646412
32,2.266967705335303,1.570171266145516
34,1.2928404416140507,1.7462721371177878
36,2.5763358204206295,1.8470803293266487
38,2.6324034457352883,1.853316295721585
4,0.4887642894143523,1.711778584269115
40,2.4734864628474416,1.8554804681236536
42,2.4115452280380905,1.7812858225561425
44,3.1760908948779867,1.7710737930146674
46,2.3931301644815597,2.0273794529616045
48,6.485074160220216,1.7960259171277406
50,6.181709187209247,1.8064311396614408
52,4.539317136276157,1.8121893432602483
56,0.3439179804030645,1.561114920302776
59,0.5010449213531447,1.5215890769647995
6,2.352032872949674,1.4714697157482302
61,3.3420558945045142,1.4091928354894485
63,6.342556568985356,1.625459251237142
65,7.168313957134841,1.91005678208263
67,2.0913978089654277,2.1631657703550817
69,5.01321191280343,1.9460963516596592
71,1.5141515828361884,2.0232264463164573
73,3.106100998874338,2.1809614958895436
75,10.162898418059378,2.094578665662985
77,3.6418872451221493,1.7721809915972844
8,3.1303382849495445,1.7151323499707518
80,2.90024799676966,1.7300452860650803
82,0.0,1.689166252610187
84,0.0,1.4595762856418264
86,0.6155555719863551,1.7824469079490575
88,0.5683346717135787,1.739587776684546
89,7.229167991420341,1.647962309325065
91,4.017435432058905,1.8899013728265959
93,1.2921325682556792,1.6447895500380936
95,0.12431065940113976,1.5321686858425088
97,2.9624731898545114,1.5838737133776364
99,2.849957681492655,1.5889105837129551
