fishnetID,osmid,lon,lat
0,197295841,2.1733813,48.7610865
0,1183627269,2.1521077,48.7689467
0,29393093,2.1656017,48.7492681
0,4318060008,2.1709948,48.7552061
1,35118433,2.2110775,48.7492895
1,199034365,2.2145372,48.7488128
1,162631335,2.2026551,48.7629379
1,34958085,2.1810427,48.7617173
2,59721788,2.2486378,48.7716032
2,420450693,2.2439994,48.7697632
2,35111730,2.2184684,48.7478056
2,248172269,2.2282557,48.770896
3,205497479,2.2730615,48.7599336
3,291296034,2.2860957,48.771225
3,206241260,2.28287,48.7624347
3,2276036410,2.2632625,48.7597429
4,36417456,2.3130269,48.7624476
4,241473501,2.2935306,48.7608931
4,227637762,2.3050444,48.7534427
4,432004087,2.3239497,48.7732776
5,28869158,2.346071,48.7728061
5,28868731,2.3335536,48.7561301
5,28869093,2.3383136,48.7562839
5,28869157,2.3456071,48.7695977
6,81108980,2.3974175,48.7723452
6,1310966800,2.3694665,48.7685416
6,56019857,2.36888,48.7519701
6,56019808,2.3689038,48.7546632
7,300519043,2.4069514,48.774006
7,248807665,2.4129918,48.7666294
7,248823091,2.4127806,48.7495876
7,383589199,2.4032609,48.7614612
8,418878003,2.4396314,48.7729472
8,243772727,2.4554881,48.7490328
8,243771521,2.4443185,48.7553045
8,243775192,2.4448335,48.7737407
9,301266379,2.4806965,48.7650384
9,1177127586,2.5076559,48.7557911
9,760291990,2.4878384,48.7679925
9,2399646057,2.4899148,48.7662401
10,35346745,2.1707649,48.7811958
10,204963478,2.1536747,48.7987072
10,35157993,2.1671621,48.7814102
10,6696778832,2.1478508,48.790277
11,227312597,2.1796729,48.780404
11,165134853,2.1795019,48.7856333
11,2352550446,2.2098346,48.7818266
11,174026541,2.1791383,48.7878735
12,2175148193,2.2514801,48.7853584
12,8331646552,2.2209505,48.7863863
12,35346729,2.222555,48.7778259
12,111441096,2.2301968,48.7765919
13,415457991,2.2539993,48.7863999
13,221455386,2.2563819,48.7759992
13,1833632929,2.2529177,48.788279
13,296234991,2.2885877,48.7751653
14,100300851,2.3165659,48.7823992
14,6282744266,2.2947859,48.7787867
14,100295661,2.321914,48.7962084
14,298740595,2.2934139,48.7888515
15,125792,2.3468659,48.7831284
15,1720251418,2.34355,48.7905427
15,2315157621,2.3435428,48.7996326
15,788794594,2.336929,48.7921511
16,300297897,2.3955644,48.7930572
16,300298152,2.3866544,48.7925676
16,1919230354,2.3683668,48.7959716
16,426655714,2.370185,48.788557
17,300519118,2.4083916,48.7741827
17,1688841856,2.4229078,48.7870698
